#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
hist_britconstantine;Blood of Constantine of Britannia;;;;;;;;;;;;;x
hist_britconstantine_desc;"This character is a descendant of Constantine the Great, of Britannia, Slayer of Emperors. In 315 CE, Constantine of Britannia, the son of Emperor Constantine, founder of Constantinople, and grandson of the Julio-Argead princess Helena, was married to the Artorian princess Axara and made hereditary military governor of Dumnonia by his father in order to weaken the Artorian hold on Britannia. In 330 CE Constantine passed over his son as co-Emperor naming Maxentius II as co-Emperor in control of Gallia. Constantine of Britannia rebelled and defeated Maxentius II in a great battle outside Londinium. In 337 CE while campaigning in Britannia against his son, the Emperor Constantine was captured in a surprise night attack by his son's Sarmatian cavalrymen. Constantine of Britannia asked his father to appoint him as co-Emperor and successor and Constatine I refused, declaring he would rather die instead. His enraged son had his father executed in the Sarmatian fashion, a Sword of Victory dedicated to the War God thrust through his heart into the earth. In 340 CE, Constantine of Britannia defeated another Imperial invasion of Britannia in a great battle outside Aquae Sulis. Thinking his mortally wounded brother the Emperor Constantine II should not be wasted, he had his Sarmatians sacrifice him to his Sword of Victory, now dedicated with the blood of two Emperors. In 342 CE Constantine of Britannia invaded Northern Gallia, and in 343 CE he defeated Maxentius II outside Lutetia, having the dead body of the Emperor sacrficed posthumously to his Sword, and proclaiming himself to be ""The Slayer of Emperors"". In 351 CE, following several succesfull campaigns, Rome finally fell to the Slayer of Emperors and a subservient senate hastened to proclaim him Emperor. His dominion over Rome did not last long for in 352 CE, on the 25th of December, the Dies Natalis Solis Invicti the Sun Emperor Alexandros VIII took the city by storm after Constantine had refused to abandon the city. Alexandros VIII had him sacrificed to Sol with his own infamous Sword of Victory, before sending his head and sword to his son Constantine II of Britannia, with a message to take good care of the sword for if he would not surrender it would be used in his sacrifice as well. In 365 CE, following a long war Constantine II was ultimately assassinated by conspirators led by Marcus Artorius, his head sent to Valentinian I as an offer of submission. Valentinian I would prove merciful allowing the young Constantine III of Britannia to retain Dumnonia as a client of the Empire. The Blood of Constantine have ruled over Dumnonia ever since, and have even provided the Brythons with several of their great High Kings, yet they have never forgotten the treachery of their Artorii relatives. Holding on to their Roman legacy, the Kings of Dumnonia believe that if the Empire is to be reforged, its rebuilding should start in Britannia and not elsewhere. The Blood of the Slayer of Emperors still carry his ancient Sword of Victory to Battle and hope that one day they will dedicate it with the Blood of their great enemies the Artorii and the Julio-Argeads and thus avenge their glorious ancestors. It is said that their ancient Sword will guide them to victory, to Rome and Constantinople, where one day the Blood of the Slayer of Emperors shall rule in triumph!";;;;;;;;;;;;;x
hist_ivar;Blood of Ivar;;;;;;;;;;;;;x
hist_ivar_desc;This character is a descendant of Ivar the Boneless, son of Ragnar Lodbrok. Ivar, the Scourge of the Islands, was one of the leaders of the Norse attacks in Britannia in the middle of the 9th century CE. Ivar campaigned throughout the Islands humbling many kings from the petty Kings of Hibernia to great Kings such as Aella the High King of Northanhymbra. His legendary cruelty saw many captured Kings blood-eagled - their ribs cut off by the spine, then broken on their back, so as to resemble blood-stained wings, their lungs pulled out through the wounds in their back - in order to subdue the rest. The pale skinned Ivar became a figure of great dread and his strange sickness made many whisper of his unnatural condition. It is said that his very bones melted in the end, yet his body would not decay. While some believe that his uncorrupt body was burned in a great pyre, others believe that Ivar was sent to the bottom of the Sea and will one day rise up again to terrorize all of the Islands! His Blood remains strong, and many kings, from Bernicia, to the Isles to Dubhlin, hail Ivar as their legendary sire. They all know that their Blood carries great power, and they all hear the whispers of their great ancestor! None of the Ivarrings believe him to be gone forever, and all await his return from the Sea! Woe to the Lands of Man, when Ivar the Boneless will come again!;;;;;;;;;;;;;x
hist_fergus;Blood of Fergus;;;;;;;;;;;;;x
hist_fergus_desc;This character is a descendant of Fergus Mor, the legendary Progenitor of the Gabrains of Dal Riata. The Eastern line of the Gabrains centered their power around their great stronghold of Dun Chailleann, later called Dunkeld. While their Western relatives claim to be the senior line of the family, the Eastern Gabrains care little for this claim. Their power is greater, and the number of swords they command can do the talking for them! These Gabrains of Dun Chailleann as they have come to be called have held the High Kingship of Alba more times than the Western line in recent times and can safely claim to be the strongest descendants of the Blood of Fergus! While their power has diminished of late, the true Kings of Alba have the resources to humble all of the North, including their wayward Western cousins!;;;;;;;;;;;;;x
hist_guthrum;Blood of Guthrum;;;;;;;;;;;;;x
hist_guthrum_desc;This character is a descendant of Guthrum, the great Danish King of the Danelaw. Guthrum's dream of a great kingdom of Daneland began by humbling the lesser Danish Lords of the East. By 874 CE he had consolidated his power over much of the Danelaw and declared himself as High King of the Danes in England. His campaigns of conquest took him further and further afield, till finally he met the host of Wessex. In 878 CE at Ethandun, Alfred of Wessex defeated in Guthrum in a contest that would become the inspiration of many a song. While Alfred defeated Guthrum, his power was by no means broken, and a treaty was signed between the Danes and the Saxons, with the Great King of the Danelaw holding on to his Eastern dominions. Guthrum's later conversion to Christianity was a calculated move aimed at securing his possessions, a move which proved highly succesful, as the Christian Saxon kings surrounding his lands could stomach a Christian Danish kingdom easier than a pagan one. His Blood still rule over the great Kingdom of Daneland, although they have yet to imitate their great ancestor. While their glory might only be heard in song, they are ever ready to grasp it once more!;;;;;;;;;;;;;x
hist_halfdan;Blood of Halfdan;;;;;;;;;;;;;x
hist_halfdan_desc;This character is a descendant of Halfdan Ragnarsson, the great Norse King of Yorvik. The lesser known son of Ragnar Lodbrok, Halfdan was one of the commanders of the Great Norse Army that ravaged the British Isles in the 9th century CE. While his brothers hogged the glory, Halfdan saw to his conquests. He humbled many Saxon Kings, including Alfred in a great battle near Reading. His rule had many ups and downs and saw him in control of many great cities, including Londinium, before losing them to his many enemies. Widely feared for his cruelty, and reportedly putting even his brother Ivar to shame on that account, Halfdan lost his many domains, and would only manage to hold on to Jorvik. His blood have held on to this great Norse Kingdom ever since and to this day remain the terror of the Isles. Their Raven Banners set fear in the hearts of their enemies, for all who oppose them know that when the Ravens come calling, the Blood Eagles spread throughout the Land!;;;;;;;;;;;;;x
hist_sweyn;Blood of Sweyn;;;;;;;;;;;;;x
hist_sweyn_desc;This character is a descendant of Sweyn Forkbeard, High King of the Danes and High King of Anglia. In 986 CE Sweyn managed to secure the High Kingship of the Danes and went on to increase his dominions wherever he could, from Norway to the Isles of the West! In 1003 CE Sweyn led the largest Norse invasion force Britannia had ever seen in an attempt to overwhelm all resistance. King after King swore fealty to the new Danish High King, and in 1005 CE he was acknowledged as the uncontested High King of the Saxons and the Norse of Britannia. In 1007 CE, his Western advances were checked at the battle of Glevum, Brennius Pendragon, High King of the Brythons soundly defeating his great Norse army. The following peace confirmed Sweyn as Overlord of the Saxons and of the Norse, while abandoning all claims on the Brython lands. Sweyn died in 1015 CE, and his realm was plunged into a great civil war with several Kings vying for the High Kingship. His son Knut would eventually emerge victorious. Knut the Great would prove an even better ruler than his father. Having served in the Varangian Guard in Constantinople in his youth, Knut returned home with great ambitions of Empire. In immitation of the Romans, he adopted Sowilo, the Sun God as a patron of his great state. Knut wold go on to establish his dominion not only over the Norse and Saxons of Briannia but over Denmark, Sweden and Norway as well. The Great Sun Emperor of the North, managed to build his great state of MiklarÌki holding dominion from the Baltic to Iceland! His great Realm proved to be ephemereal, for upon Knut's death his Empire collapsed into chaos and anarchy. His descendants might rule many realms, yet all remain but shadows of their great ancestors. Will the Blood of Sweyn rebuild its Great Empire of the North, or will MiklarÌki remain but a half-remembered dream? Only time will tell.;;;;;;;;;;;;;x
hist_rognvald;Blood of Rognvald;;;;;;;;;;;;;x
hist_rognvald_desc;This character is a descendant of Rognvald Eysteinsson, the first Jarl of Orkney. Rognvald the Wise, a favored companion of the great Norse King Harald Fairhair went on many viking expeditions, from the Volga to the Mediterranean! After having achieved great riches during his many travels, Rognvald returned to the North, desiring to establish a Realm of his own. He set his sights on Orkney and with the help of his viking companions the islands were soon his. The Jarls of Orkney hold themselves to be Kings in their own lands, and have for many years coveted the title of Kings of the North. Their attempts at subduing the Picts and Scots have innevitably failed, yet the Great Jarls of Orkney remain the unquestioned power of the Eastern Isles. While many of the Jarls of Orkney seem more concerned with plunder than expansion, their blood still yearns for dominion over the Northern Lands, and the true Blood of Rognvald know that only riches earned from great plunder can bring them the power they need to subdue their errant neighbors!;;;;;;;;;;;;;x
hist_zenobia;Blood of Zenobia;;;;;;;;;;;;;x
hist_zenobia_desc;This character is a descendant of Zenobia, Warrior Queen of Palmyra. After her husband Odaenathus was assassinated in 267 CE, Zenobia took control as Queen of Palmyra as regent for her infant son Vaballathus, and expanded the Palmyran Empire by Egypt to the south in 269 CE and Ancyra in Asia Minor to the north in 272 CE, but these gains were lost to Roman emperor Alexandros V by 275 CE. By the peace treaty, she retained the title Empress of Palmyra, but renounced control of all territory outside Palmyra proper.\n\nWhile leading her troops, she displayed significant prowess. She was an able horse rider, and would march 3 or 4 miles with her soldiers.;;;;;;;;;;;;;x
hist_warcislaw;Blood of Warcislaw;;;;;;;;;;;;;x
hist_warcislaw_desc;This character is a descendant of Lech, the oldest of three Slavic warlords from the 5th century CE. Leading a loose tribal confederation, Lech and his brothers Cech and Rus conquered the lands between the Dnieper and Elbe, forcing out or assimilating their former Gothic population. Soon after Lech had established his seat of power in Gniezno, the confederaton splintered, giving birth to three great Slavic peoples - the Polish, the Czechs and the Russians. Lech and his son Lech II led huge expeditions into German lands in 496, 512 and 518 CE, reaching as far as the Atlantic Ocean according to legend. In 578 CE Warcislaw of Pommerania conducted a devastating raid into Scandinavia, plundering Bornholm, southern Skane and Saeland in his wake. Even though the divided Slavs are now just a shade of their former strength, many warlords are likely to follow a strong, charismatic leader, should one appear. And who would be a better leader than a scion of Lech himself?;;;;;;;;;;;;;x
hist_krak;Blood of Krak;;;;;;;;;;;;;x
hist_krak_desc;"Prince Krak, the founder of KrakÛw, was the leader of the Vistulans in the 7th century CE. According to a popular legend, he and his two sons defeated a mighty dragon living beneath hill Wawel, thus earning the nickname ""Dragonslayers"". Under Krak's dynasty's reign, KrakÛw became a wealthy trade hub, arguably the richest Slavic town north of the Carpathians. In 986 CE prince Krak IV defeated the Piast incursion, killing prince Mieszko in personal combat. In 987 CE the combined Lesser Polish-Silesian forces managed to rout an invasion by Czech prince Boleslav II, securing their independence for the time being. But can the ""City of the Dragonslayer"" preserve its independence against the surrounding foes?";;;;;;;;;;;;;x
hist_piast;Blood of Piast;;;;;;;;;;;;;x
hist_piast_desc;This character is a descendant of Piast the Wheelwright, a peasant who led a popular uprising against the tyrant prince Popiel of Goplans in 828 CE. Made prince by popular acclamation, Piast personally commanded the assault on Popiel's island fortress on lake Goplo and slew the tyrant in personal combat. Then he took the old Lechitic stronghold of Gniezno as his captal. Under Piast's rule, the Polans began an ambitious attempt to restore the legendary realm of Lech. This dream came to an end in 986 CE, when prince Mieszko was killed in the battle of KrakÛw by Krakovian ruler Krak IV. The tribes already subjugated by the Polans - the Kuyavians and Silesians - have rebelled, restoring their independence. But can Piast's dream be so easily forgotten?;;;;;;;;;;;;;x
hist_cech;Blood of Cech;;;;;;;;;;;;;x
hist_cech_desc;Praotec Cech (ancestor Cech) was one of three Slavic warlord brothers who led the conquest of the Gothic lands between the Dnieper and Elbe in the second half of the 5th century CE. After the confederation's breakup, Cech and his tribes crossed the Sudetes, eventually founding the city of Praha on the banks of Vltava river. From his new seat of power, Cech conducted expeditions against the Hungarians, Avars and Germans, until his death in 522 CE. His son Nezamysl led an ambitious intrusion into Roman lands in 552 CE, reaching the banks of the Mediterranean. Later on, his scions became engulfed in internal conflicts, ultimately being subjugated by the Moravians in the 9th century, but the breakup of Great Moravia in the 10th century gave Premysl the Pluoghman, a distant descendant of Cech, a chance to overthrow local Moravian administration and establish a new realm on his own. Even though the renewed Czech expansion had been halted in 987 CE, the blood of Cech remains the most vibrant and fiercesome force of the southern Slavs... ;;;;;;;;;;;;;x
hist_rus;Blood of Rus;;;;;;;;;;;;;x
hist_rus_desc;This character is a descendant of Rus, the youngest of three brothers who lead the conquest of Gothic lands in the 5th century CE. After the breakup of the Slavic tribal confederation, Rus returned east, taking up lands between the Bug and Dnieper rivers. After his death in 541 CE his oldest son, Vladislav, crossed the Dnieper and attempted to conquer all the lands up to Volga, while the younger Rus lead his tribes against Bosphorian Cimmeria and Crimean Goths, although he was repelled in the great battle at the banks of Tanais. Rus' descendants established numerous smaller states, fighting the surrounding Baltic, Ugro-Finnic and Altaic tribes, as well as between one another. After his arrival in 864 CE, Rurik and the Varangians managed to use the internal strives and political splintering to their advantage, ousting Rus' descendants and replacing them with Varangian nobility. Unwilling to accept Nordic overlordship, a group of nobles led by Sviatoslav III retreated west, entrenching themselves along the Danastris river. The blood of Rus needs both time and luck to regain what has been lost... Or else it will disappear, assimilated by Russia's new masters.;;;;;;;;;;;;;x
hist_attila;Blood of Attila;;;;;;;;;;;;;x
hist_attila_desc;This character is a descendant of Attila the Hun, whose empire stretched from the steppes in the East to Germania in the West. Following the death of his brother and co-ruler Bleda, Attila took sole rulership of the Hunnic Empire. In 450 CE, Valentinian IVís daughter begged Attila to rescue her from an arranged marriage to the Roman-Goth Areobindus. Declaring his dowry to be the Western Empire, Attila invaded Europe a year later resulting in the death of Valentinian IV himself. With the Western Empire stunned, Attila went on to sack many vital Roman towns until Flavius Aetius managed to form a grand coalition to confront Attila at Chalons. Following the shocking defeat of Attila and his retreat to back to Pannonia, he began his plans to invade Italia. However, his plans did not come to fruition, as he died during the consummation of his marriage to the Gothic princess Ildica. Because of this, and the surprise defeat at Chalons, the Germanic vassals of Attila revolted and claimed their own portions of the crumbling empire. Amid the chaos, Attilaís sons Ellac, Dengizich and Ernakh fought for the remains of their fatherís empire. Now, the descendents of Attila rule but a fraction of his vast empire, yet the arrival of similar nomadic steppe warriors causes their blood to stir. But will they rise and take back what is rightfully theirs by conquest?;;;;;;;;;;;;;x
hist_diocletian;Blood of Diocletian;;;;;;;;;;;;;x
hist_diocletian_desc;This character is a descendant of Gaius Aurelius Valerius Diocletianus, who reigned as co-emperor beside Alexandros VI. Diocletian fought alongside Alexandros in the East and also led his own invasion of Gallia. Following Alexandrosí capture and blinding by the treacherous Antonius Ptolemy, Diocletian rushed to the aid of his co-emperor and defeated the Egyptians at the legendary Siege of Alexandria. Diocletian and Alexandros continued to campaign in the East until the latterís disappearance and assumed death. Exactly a year later, Diocletian died in his palace in Split. Now his scions are but a fraction of their former glory, surrounded by the newly arrived barbaric Slavs. Will they dredge themselves up out of the mire they currently find themselves in?;;;;;;;;;;;;;x
hist_valentinian;Blood of Valentinian;;;;;;;;;;;;;x
hist_valentinian_desc;This character is a descendant of Flavius Valentinianus, who reigned as co-emperor alongside Julian II and Alexandros VIII. Early in his career, Valentinian was delivered a surprise victory over Constantine II of Britannia due to what can only be described as divine intervention. He promptly converted to Christianity. Emboldened by his victories in Britannia, Valentinian decided to split the empire in two: he and his brother Valens ruled in the West, whilst Julian and Alexandros ruled in the East. The rising persecution of Christians in the Eastern Empire enraged Valentinian and forced him to forge an alliance with Shapur II of the Persian Empire, who then proceeded to invade the Eastern Empire from the East. After a failed siege at Constantinople Valentinian met Julian in battle again, this time outside Athens. It was here that Valentinian fell in combat against his former friend. His descendants continued to hold on to the throne of the Western Empire despite many interruptions, yet now their authority extends no further than the city of Rome itself. Will the family of Valentinianus restore the Western Empire to its former extent? Or will their star rise ever higher and even unite the fractured Empire?;;;;;;;;;;;;;x
hist_aurelius;Blood of Aurelius;;;;;;;;;;;;;x
hist_aurelius_desc;This character is a descendant of Marcus Aurelius, who reigned as co-emperor alongside Antoninus Pius and then Lucius Verus. It was during his reign that the first widespread persecutions against Christians began. It was also during Marcus Aureliusí reign when the border provinces of the Empire were re-purposed into military frontiers in order to protect against the recent barbarian incursions. Following Aureliusí death, his son Commodus succeeded him as emperor and patronised the cults of Sol Invictus and Mithras. Now the descendants of Aurelius reign in Venice, in the precarious position of being caught between Germanic barbarians and ambitious fellow Romans. Will they find the strength to seize the throne of the Roman Empire once more?;;;;;;;;;;;;;x
hist_augustus;Blood of Augustus;;;;;;;;;;;;;x
hist_augustus_desc;This character is a descendant of Octavian Augustus, the first emperor of Rome. Following the assassination of Caesar, Octavian fought against Marcus Antonius in the second major Roman Civil War. They soon reconciled however and fought to restore order in the Republicís eastern provinces. In 41 BCE, Marcus Antonius was seduced by Cleopatra VII and hatched his plan to become Megas Basileus of the East. Because of this treachery, Octavian gathered his Seleukid and Nabatean allies and defeated Marcus Antoniusí forces in Egypt, driving the traitor to commit suicide. With order restored, Octavian was granted the cognomen Augustus. In 27 BCE he married Alexandra Argead, a descendant of Megas Alexandros himself. Just four years later Augustus was proclaimed as the first Princeps of the new Roman Empire. Until his death in 14 CE, Augustus fought tirelessly to keep the borders of the Empire intact against various barbarians and the rebellion of the Ptolemaios in Egypt. He was succeeded by his son Alexandros, who struggled for decades against increasing barbarian raids and the rise of Parthia in the East. Even though the scions of Augustus do not currently control the throne of the much-weakened Roman Empire, it is within their grasp. Will they do what is necessary to take back their birthright?;;;;;;;;;;;;;x
hist_popiel;Blood of Popiel;;;;;;;;;;;;;x
hist_popiel_desc;This character is a descendant of prince Popiel of the Goplans. Once a hegemon of northern Poland, Popiel's realm has been shattered in 828 CE when Piast the Wheelwright of the Polans led a popular uprising aganst his tyranic rule. After Popiel got slain by Piast inside his islandic hold on lake Goplo, his only son Gniewomir fled east, ultimately finding refuge on the east bank of Vistula. The restored Popielid principality, led by Popiel's grandson Lech, campaigned against Piast prince Lestek in 889 CE, reestablishing control over the lands of Kuyavia. Thus the rising star of the Piasts has been counterbalanced for the time being - but Lech's untimely death in 891 CE almost resulted in the Popielid realm being divided between his twin brothers Popiel II and Skarbimir. Will the Popielids manage to restore their position among the Lechitic tribes - or shall they vanish from history forever?;;;;;;;;;;;;;x
hist_theodosius;Blood of Theodosius;;;;;;;;;;;;;x
hist_theodosius_desc;This character is a descendant of Flavius Theodosius, who reigned as co-emperor alongside Valentinian II. It was during his reign that Christianity was instituted as the state religion of the Western Empire. In 382 CE, Theodosius ordered the destruction of the Temple of the Vestal Virgins and the defilement of the Sacred Heart of Sol, enraging Julian II in the process. Julian then invaded the West and conquered the city of Rome within three months. Valentinian and Theodosius regrouped at Ravenna where they were beaten again by Julian. Following this, they fled first to Gallia and then Hispania, where Theodosius instigated the foederati and other barbarian tribes to invade the Empire. In 387 CE, Julian was mortally wounded and so embarked upon his final journey into the desert. By this time Valentinian and Theodosius had gathered the support of the Severans of the Hispania, which they then used to re-establish their authority in the Western Empire. Because of tensions between the Eastern Empire and the Persians, Theodosius made peace with Alexandros IX who is now the sole emperor of the East. Theodosius died in 395 CE of sun stroke, to which Alexandros replied ìis only fittingî. He was then succeeded by his son Honorius as co-emperor. However the true ruler of the Western Empire becomes the half-Vandal general Stilicho. Honorius later moved his capital to Ravenna, where his descendants still reign today. With the power of the Western Emperor broken, will the Blood of Theodosius once again reclaim their Empire?;;;;;;;;;;;;;x
hist_aetius;Blood of Aetius;;;;;;;;;;;;;x
hist_aetius_desc;This character is a descendant of Flavius Aetius, the Roman general who defeated Attila the Hun. Aetius was used as a hostage to placate the enemies of Rome twice, the first time he was sent to the Visigoths in 405 CE, and then he was sent to the Huns in 409 CE. His first military action was to restore Roman rule in Gallia and in doing so he subjugated the Visigoth kingdom of Aquitaine, the Burgundians and the Salian Franks. Following Aetiusí first victory against the Huns, Valentinian IV appointed Aetius as co-emperor of the West. In 451 CE, Aetius managed the impossible and gathered a large coalition against the renewed vigour of the Huns under their new leader Attila, and defeated them at the Battle of Chalons. However the new emperor, Valentinian V, saw Aetius as a threat and ordered his assassination, followed by the appointment of Aetiusí son as hereditary governor of Panormus to divert any suspicion away from himself. The descendants of Flavius Aetius still rule in Panormus and their anger at their betrayal has only grown stronger over the centuries. Will they take their rightful revenge against the manipulative Romans?;;;;;;;;;;;;;x
hist_david;Blood of David;;;;;;;;;;;;;x
hist_david_desc;David, son of Jesse, of the Tribe of Judah, slayer of Goliath and champion of the Israelites, ruled over and expanded the kingdom of Israel and moved its capital to Jerusalem. After the division of the kingdom during his grandson Rehoboam's reign, the southern kingdom of Judah continued to be ruled by the House of David until its conquest by the Babylonians. Despite this, the descendants of David survived, though not in power until after 135 CE. In that year, following the defeat of the bar Kokhba revolt in Judea and the expulsion of the Jews from that province, many were resettled in Sinai, where resettlement of Jews had started following the Jewish revolt of the preceding century, and a scion of the House of David was installed as Rome's client to keep them in order.\n\nIt has been prophesied that one of David's descendants shall be the messiah. Can they reforge the Kingdom of David and Solomon and bring back the golden age of Israel?;;;;;;;;;;;;;x
hist_mithridates;Blood of Mithridates;;;;;;;;;;;;;x
hist_mithridates_desc;This character is a descendant of Mithridates VI of Pontus, crowned Megas Basileus in Pella after receiving the submission of Asia Minor and Hellas. Mithridates began the expansion of his kingdom by seizing Bythinia to the west, following which the Hellens of Asia Minor submitted to this growing power. Soon after, Mithridates would take advantage of the civil war in Rome between Sulla and Marius, invading the client state of Makedonia. Once in Pella, Mithridates proclaimed himself Megas Basileus and continued his campaign south, defeating the Spartan and Athenian army at Pydna, where the Spartans, refusing to surrender, were killed to a man. He would continue to win victories against both Hellenic and Roman forces until he would finally be defeated by Gnaeus Pompeius and King Deiotarus of Galatia. \nForced to flee to his son's kingdom of Cimmerian Bosphorus, he was pursued by Pompeius who soundly defeated the Pontic army. Mithidates son, Machares, betrayed and murdered his father hoping to cater favor with Rome. However Pompeius executed Machares for fratricide and installed Mithidates VII as a Roman client in Pontus, whose descendants still rule over Pontus. But with the current state of affairs in the Empire, will they be able to once again claim the title Megas Basileus?;;;;;;;;;;;;;x
hist_hieron;Blood of Hieron;;;;;;;;;;;;;x
hist_hieron_desc;This character is a descendant of Hieron II, King of Syracuse and ally to Rome against the Carthaginians. Hieron was preceded by Agothocles who had united the island, but his death created a succession crisis. Taking advantage of the situation, mercenaries called the Mamertines gained control of the north east of the island with their base at Massinia. Hieron emerged from the succession crisis and defeated the Mamertines at Mylae, gaining control of the whole of Sicily. \nThe true test of his reign would come at the speartips of the Sacred Band of Carthage. Hieron requested aid from Rome, thus sparking the first Punic war. Driving the Carthaginians from Sicily the two nations signed a treaty of eternal alliance. The Hieronids would continue to provide Rome with ships and men in their many wars, but the occupation of the Vandals and Muslims have left the island Kingdom weak. Will the scions of Hieron once again spread their rule across their island home and beyond?;;;;;;;;;;;;;x
hist_maccabeus;Blood of Maccabeus;;;;;;;;;;;;;x
hist_maccabeus_desc;This figure is a Hasmonean, a descendent of Judah Maccabeus, the Sledgehammer of Judea. In 167 BCE his father Mattathias began a rebellion against the cruel policies of the Seleukids, but died within a year, leaving Judah to pick up his fatherÅ's torch. Judah did not falter, and lead the Chosen people to victory after victory over the Seleukids, joining the ranks of Joshua, Gideon, and David as one of IsraelÅfs greatest heroes! \nWhen Seleukid strength proved too much, Judah invited in the Romans, who helped force King Demetrius to recognize Judah as King of Judea in 160 BCE, although the following year Judah was treacherously killed while in prayer, likely on Demetrius's orders. The star of the Hasmoneans has since fallen, but it has not disappeared. From their citadel in Beersheb the heirs of Judah pray to Yahweh Sabaoth for victory over the infidels who now lord over Israel. Soon, the idolaters will once again know to fear the Sledgehammer of Judea!;;;;;;;;;;;;;x
hist_viriathus;Blood of Viriathus;;;;;;;;;;;;;x
hist_viriathus_desc;This character is a descendent of Viriathus, King of the Lusitani and first High King over Hispania. Valiant in dangers, prudent and careful in providing whatever was necessary, Viriathus was a man cut from the same cloth as the Homeric Heroes of old! When Punicus of Lusitania bowed to the Romans, one of the conditions was that the youngest soldiers, the flower of the Lusitanian military, be put to death. The order was carried out in 150 BCE, but one young soldier survived and the following year, he was king, and PunicusÅfs head decorated his spear. Viriathus moved fast, and in five years he unified the Lusitani, Celtiberi, and Iberian tribes into a single, unified force that fought Rome to a standstill at Numantia. \nFor centuries afterwards his line ruled Lusitania even as their hold over the rest of Hispania was broken by the Germanic tribes. The message of Mithras-Christ brought new fervor to their line, and it was a Viriathan, Martim Viriathus Vimaranes, who defeated the Caliph of Cordoba and prevented a Muslim conquest of Hispania. Now, with the blessing of Mithras Christ and the strength of the Lusitani, the line of Viriathus is poised to unite and free Hispania once again!;;;;;;;;;;;;;x
hist_chlorus;Blood of Chlorus;;;;;;;;;;;;;x
hist_chlorus_desc;This figure is descended from Constantius Chlorus. A sickly man, he was nonetheless appointed co-emperor by Diocletian, and in 296 CE, forced the rebel Maximus Artorius II to make peace with the Empire. Chlorus continued to campaign in Gaul and Britain, finally dying in 306 at the hands of the Picts. Never a zealot, his participation in the purges against Christianity consisted of knocking down two (abandoned) churches and being curt to a priest once. Chlorus was nonetheless blessed, for he produced three lines of rulers! But of these lines, the Konstantinians, descended from his grandson Cosntantius II, consider themselves the most pure of ChlorusÅ' heirs. They do not profane themselves with barbaric ceremonies around a sword like the Constantinids of Dumnonia (descended from his grandson Constantine of Britannia), nor do they profess to personify a fictitious sun god like the Julianoi (descended from his third son Julius Constantius). No, they maintain the traditional Cult of the Emperor, and they know that someday, an Emperor with the proper bloodline, one worthy of worship, will reign once more!;;;;;;;;;;;;;x
hist_theodoric;Blood of Theodoric;;;;;;;;;;;;;x
hist_theodoric_desc;This person is of the blood of Theodoric the Great, son of Theodemir and the only man to ever rule over all Goths, Ostro- and Visi- alike. In 478 CE Theodoric forced the Celtic kings of Tylis and Singidunum to accept his authority over that of ConstantinopleÅfs. Leaving his brother Theodemir II to rule the Balkans in his name, Theodoric traveled west, attacking the Western Empire on the suggestion of Emperor Zeno. Though he failed, he simply went further west, uniting the disparate Goths of Southern Gallia. He was then invited by the Visigoths to be regent, for the Balthing king Amalric was too young to rule. \nWhen the Tervingi king protested this, Theodoric simply invited him to a banquet and had a toast with him, then strangled the Visigoth with his own two hands! And while not even Theodoric could stand against Clovis of the Franks, he was also one of the few men who could speak his mind around the infamously ruthless Merovingian. Theodoric was finally betrayed by his daughter Amalasuntha and killed in 515 CE. Though his empire did not outlast him, the Kings of Aquitaine still look to Theodoric as the great champion of Gothic Arianism. Even the Tieudiskaz respect and honor him, knowing him as Dietrich of Bern. And from Alcantara all the way to Crimea, Goths everywhere know that one man almost forged them into an empire capable of rivaling Rome. If not for an ungrateful brat of a daughter!;;;;;;;;;;;;;x
hist_arminius;Blood of Widukind;;;;;;;;;;;;;x
hist_arminius_desc;This character is of the blood of Widukind. Little is known of who he was before rising to prominence, and even his true name is unknown, ìWidukindî is merely a kenning which means ìChild of the Woodsî. He was the leader of the continental Saxons in 777 CE, when Charlemagne, King of the Franks invaded the lands of the Saxons with intention to incorporate them to his new Holy Roman Empire. Just before a great battle with Charlemagneís forces, Widukind was invited by the priest-keepers of the Great Irminsul of Paderborn to ìmeetî it in order to receive blessings from Wotan himself; the only non-priest ever allowed to enter their sacred grove. Whatever transpired there, Widukind came out of the experience a changed man. On the next day, the Saxons won a crushing victory against the Frankish forces of Charlemagne. Widukind was reportedly seen fighting in the frontlines like he was 'possessed by the spirit of an animal.'. This defeat made the Frankish King retreat completely from Saxon lands and convinced him not to try to invade their territory ever again during his reign. Widukind was last seen in 785 CE, entering yet again into the sacred grove of Paderborn. Legends are told that that he became one with the Great Irminsul that day. His descendants still rule the tribe of the Saxons, knowing that their leader of legend still watches over themÖ his eyes being all the trees in Germania. Will they finally be able to unite the bickering tribes of their homeland and carve out a great kingdom, the blood of their enemies offered to the Irminsuls? Only time will tellÖ;;;;;;;;;;;;x
hist_asander;Blood of Asander;;;;;;;;;;;;;x
